ID, JOB_ID, J_TASK_ID, MI, RAM, STORAGE, PRIORITY, A_TIME, D_TIME
1680,40,13,5849743,853,344,1,10372,15584
1678,40,11,6768065,564,174,1,10372,1452297
1677,40,10,6272806,99,2,1,10372,1732815
1676,40,9,6264603,939,346,1,10372,1334418
1674,40,7,8095600,402,212,1,10372,15576
1673,40,6,4821174,3647,98,1,10372,15573
1672,40,5,8432401,911,342,1,10372,15576
1432,34,22,6461448,1816,188,1,10456,1444728
1431,34,21,7549269,2813,226,1,10456,15827
1425,34,15,7597938,2612,338,1,10456,2133735
1423,34,13,8814327,3796,391,1,10456,15724
1422,34,12,5828436,3227,330,1,10456,15760
1420,34,10,5834756,2591,332,1,10456,15727
1417,34,7,8147730,3145,252,1,10456,1817902
1416,34,6,7476424,2684,91,1,10456,2182283
1412,34,2,8569133,3190,187,1,10456,15695
1411,34,2,8569133,3190,187,1,10456,15695
2154,53,3,4949294,3690,340,1,10670,1052438
2220,55,0,7262903,1441,139,1,11143,14384
3619,93,0,4581796,1729,122,1,11292,1123450
4638,115,43,8272420,569,399,1,11418,2287815
4636,115,41,8311407,2442,183,1,11418,2211089
4634,115,39,6225443,2425,79,1,11418,17163
4633,115,38,6029211,1743,234,1,11418,1293245
4632,115,37,8421973,2790,399,1,11418,2203227
4630,115,35,8395116,2645,312,1,11418,2151691
4626,115,31,5302612,3665,190,1,11418,1453905
4625,115,30,5237082,321,185,1,11418,17146
4624,115,29,6137739,1110,78,1,11418,17193
4622,115,27,8447571,219,245,1,11418,17191
4621,115,26,6720407,1783,305,1,11418,1488894
4620,115,25,5532495,114,22,1,11418,17193
4619,115,24,5860377,2766,129,1,11418,17241
4617,115,22,6758657,389,57,1,11418,1877625
4616,115,21,7666354,577,110,1,11418,17153
4615,115,20,7937717,408,383,1,11418,17181
4614,115,19,5635157,3117,335,1,11418,17154
4613,115,18,7931649,3365,287,1,11418,2183285
4612,115,17,6634135,3712,25,1,11418,1654696
4607,115,12,8243947,3655,124,1,11418,2197057
4604,115,9,4819900,102,266,1,11418,1408091
4603,115,8,5203342,3705,271,1,11418,1154491
4601,115,6,8488539,3334,105,1,11418,2367344
4600,115,5,5617586,1225,51,1,11418,17148
4598,115,3,8786447,802,296,1,11418,17139
4597,115,2,8098797,577,300,1,11418,1698171
4596,115,2,8098797,577,300,1,11418,1698171
4289,107,40,5983070,2695,40,1,11474,17379
4286,107,37,4529306,3120,97,1,11474,17328
4285,107,36,8737671,246,391,1,11474,1897499
4284,107,35,8914628,2181,101,1,11474,2244921
4280,107,31,5495003,1906,26,1,11474,17292
4279,107,30,6866158,3303,258,1,11474,17280
4278,107,29,6218220,3537,201,1,11474,17265
4277,107,28,7671555,1656,92,1,11474,1959345
4276,107,27,7714975,862,249,1,11474,17224
4275,107,26,8106124,2816,255,1,11474,17348
4274,107,25,5099051,2358,38,1,11474,1457768
4273,107,24,4997544,3479,333,1,11474,17272
4271,107,22,7645275,543,181,1,11474,2101984
4269,107,20,8767157,633,37,1,11474,17292
4268,107,19,4701597,1692,138,1,11474,1229304
4266,107,17,7867071,2873,28,1,11474,1884123
4265,107,16,5379612,2345,82,1,11474,17273
4263,107,14,8242674,1972,10,1,11474,2056271
4261,107,12,8672298,1321,15,1,11474,17268
4259,107,10,8813991,3944,233,1,11474,17263
4252,107,3,6420229,1552,21,1,11474,1918508
4251,107,2,4977588,505,101,1,11474,17223
4250,107,2,4977588,505,101,1,11474,17223
4322,109,23,8798043,3294,28,1,11678,17597
4321,109,22,6998481,668,389,1,11678,1614282
4317,109,18,4772638,3718,207,1,11678,1188457
4314,109,15,4543108,3648,144,1,11678,17535
4313,109,14,5902520,1518,154,1,11678,17556
4312,109,13,8846891,2255,74,1,11678,17579
4309,109,10,8487033,208,330,1,11678,17555
4302,109,3,7624080,1982,115,1,11678,2229517
4301,109,2,8616506,884,56,1,11678,17536
4300,109,2,8616506,884,56,1,11678,17536
1260,31,0,4783178,1415,287,1,11826,1049829
2535,64,0,6908660,876,69,1,11884,1662119
2387,60,0,8205921,1355,150,1,12134,2207981
4094,102,61,6955499,700,48,1,12798,19404
4092,102,59,5272691,2620,372,1,12798,1500184
4091,102,58,5960114,3156,2,1,12798,19250
4089,102,56,8621199,3167,244,1,12798,1805711
4088,102,55,5331329,1868,129,1,12798,19294
4085,102,52,7515296,3289,200,1,12798,19314
4083,102,50,7838430,3087,185,1,12798,2263195
4082,102,49,7057404,874,13,1,12798,1864576
4080,102,47,7960291,2526,66,1,12798,19311
4078,102,45,5073975,150,214,1,12798,19218
4076,102,43,7934427,2266,220,1,12798,1642080
4073,102,40,6500420,1319,190,1,12798,1446986
4071,102,38,5452508,1177,310,1,12798,19251
4070,102,37,6672964,150,237,1,12798,1397956
4069,102,36,8896942,2829,90,1,12798,19279
4067,102,34,5508075,1776,198,1,12798,1544647
4064,102,31,7061095,101,127,1,12798,19247
4063,102,30,5604305,2796,271,1,12798,1217841
4062,102,29,5269632,2572,101,1,12798,19226
4061,102,28,5731194,66,223,1,12798,19234
4060,102,27,7255426,1417,170,1,12798,19219
4059,102,26,8638203,119,351,1,12798,19235
4056,102,23,5324597,1651,36,1,12798,19214
4055,102,22,6841277,2652,162,1,12798,19216
4052,102,19,8805706,1744,251,1,12798,1892312
4051,102,18,5306494,327,346,1,12798,1198944
4049,102,16,8941837,403,37,1,12798,2571282
4048,102,15,6554179,2066,157,1,12798,19256
4044,102,11,8627278,2679,356,1,12798,19257
4043,102,10,5249222,2084,53,1,12798,19223
4040,102,7,8551012,791,335,1,12798,19220
4039,102,6,4519148,1066,244,1,12798,1110577
4037,102,4,6736357,169,375,1,12798,19211
4036,102,3,7814803,2243,141,1,12798,19208
1039,24,47,4536684,3364,21,1,12996,19622
1038,24,46,8054044,3419,104,1,12996,2191952
1034,24,42,7716245,1053,342,1,12996,19658
1033,24,41,7333739,3931,84,1,12996,1675583
1032,24,40,5402415,2293,201,1,12996,19548
1030,24,38,6996368,3619,394,1,12996,1887583
1029,24,37,7370424,3295,105,1,12996,19527
1027,24,35,5050257,1420,221,1,12996,1301173
1025,24,33,8847841,1902,280,1,12996,2008814
1021,24,29,8146950,1179,231,1,12996,19583
1020,24,28,7170505,3514,174,1,12996,1636861
1016,24,24,7200244,3650,362,1,12996,1830770
1014,24,22,7359429,482,155,1,12996,19563
1013,24,21,7150116,28,106,1,12996,1475544
1005,24,13,6183944,3518,245,1,12996,19556
1003,24,11,6345747,3416,391,1,12996,1793292
999,24,7,7243179,3214,140,1,12996,2059689
998,24,6,8916614,1072,236,1,12996,2536136
997,24,5,6276467,393,36,1,12996,1662209
1830,42,64,5961925,3863,3,1,13028,19646
1828,42,62,8138043,3291,102,1,13028,2384668
1827,42,61,7841379,3215,287,1,13028,19659
1825,42,59,7290842,3526,281,1,13028,19604
1823,42,57,7172442,3610,191,1,13028,1952143
1822,42,56,5674689,307,9,1,13028,1233460
1821,42,55,8937847,2470,88,1,13028,1829632
1819,42,53,8994782,2427,21,1,13028,19561
1818,42,52,6814402,838,323,1,13028,1535777
1817,42,51,7665614,3247,271,1,13028,19620
1816,42,50,4916555,1650,69,1,13028,19575
1813,42,47,7589068,3422,77,1,13028,19595
1811,42,45,4964841,3672,70,1,13028,1417373
1810,42,44,4909655,1022,245,1,13028,19632
1803,42,37,5342695,762,65,1,13028,19591
1801,42,35,8078325,1501,301,1,13028,19570
1800,42,34,7759462,1164,286,1,13028,19577
1799,42,33,8778854,136,359,1,13028,19595
1798,42,32,4550446,2937,94,1,13028,949048
1797,42,31,8934107,2667,390,1,13028,2587726
1796,42,30,8610339,879,193,1,13028,1982986
1795,42,29,7398595,3397,390,1,13028,1598792
1788,42,22,7226421,2650,213,1,13028,19569
1787,42,21,5779714,3315,89,1,13028,1306812
1786,42,20,5232367,3975,52,1,13028,1576048
1785,42,19,6048901,151,86,1,13028,1615751
1777,42,11,8038798,2339,330,1,13028,19554
1771,42,5,5424271,2691,40,1,13028,1489384
1769,42,3,6198181,427,203,1,13028,19557
2603,65,0,4624067,3640,206,1,13183,1087238
2156,54,0,6799704,40,267,1,13243,1382847
264,4,75,6831463,2169,4,1,13384,20302
260,4,71,7707561,1173,386,1,13384,1828763
259,4,70,6430393,3835,328,1,13384,1443310
258,4,69,4592850,3114,26,1,13384,20132
257,4,68,8343980,3943,32,1,13384,1883932
253,4,64,7735635,402,74,1,13384,20143
250,4,61,5643749,759,122,1,13384,20211
249,4,60,5964432,3271,210,1,13384,1406430
248,4,59,5567600,2409,115,1,13384,20131
246,4,57,5787050,1934,219,1,13384,20123
244,4,55,5014136,3005,79,1,13384,20109
243,4,54,6853184,1892,393,1,13384,2012067
241,4,52,6766593,3454,96,1,13384,1612539
240,4,51,4640671,1213,22,1,13384,1127464
239,4,50,5939686,1372,398,1,13384,20179
238,4,49,5905523,1280,334,1,13384,1377939
235,4,46,5806907,2126,71,1,13384,20175
233,4,44,7220170,1407,259,1,13384,2034113
231,4,42,8326932,2125,236,1,13384,20174
230,4,41,8042892,608,381,1,13384,20091
227,4,38,4680280,2062,224,1,13384,20176
225,4,36,7164609,1690,49,1,13384,20137
224,4,35,7749271,911,216,1,13384,20129
221,4,32,6851496,3970,49,1,13384,1952556
218,4,29,6132534,301,142,1,13384,20100
216,4,27,5283283,134,5,1,13384,1369186
215,4,26,8192981,2689,122,1,13384,20136
214,4,25,5664590,894,31,1,13384,1203666
212,4,23,8548371,2134,369,1,13384,20102
207,4,18,4894989,2649,226,1,13384,20106
205,4,16,5979002,783,328,1,13384,20123
202,4,13,7835524,1866,246,1,13384,2220676
197,4,8,4719140,2778,342,1,13384,1101787
196,4,7,4612818,1480,44,1,13384,1095113
195,4,6,8705551,1368,39,1,13384,2307983
194,4,5,5192276,2027,297,1,13384,1123869
192,4,3,7948342,3326,289,1,13384,20092
3964,100,0,8034640,59,57,1,13410,18153
1410,34,0,5561175,513,289,1,13663,18897
1710,41,0,8723039,3736,48,1,13677,1768693
21,0,20,7782114,3177,326,1,13700,20668
20,0,19,7277987,2461,156,1,13700,1678127
18,0,17,5604210,2968,62,1,13700,1380702
16,0,15,6259249,3005,139,1,13700,1739695
15,0,14,5931583,203,38,1,13700,20644
12,0,11,7193146,629,139,1,13700,1866478
11,0,10,5424726,407,11,1,13700,1565795
8,0,7,4938666,749,393,1,13700,20606
7,0,6,6368678,2126,6,1,13700,1885359
6,0,5,5656374,3590,84,1,13700,20564
4,0,3,8432381,1086,68,1,13700,2411729
3,0,2,6825513,2598,269,1,13700,1751501
2534,63,41,7465725,3011,37,1,13854,20977
2532,63,39,7269722,2500,113,1,13854,20865
2531,63,38,5736002,31,235,1,13854,1327553
2528,63,35,6002533,3086,366,1,13854,20882
2526,63,33,4565300,614,141,1,13854,1385826
2524,63,31,8309252,360,345,1,13854,20838
2520,63,27,8991264,2026,155,1,13854,20847
2517,63,24,7346941,612,344,1,13854,1745083
2514,63,21,5010552,2508,233,1,13854,1172859
2506,63,13,4581563,3920,336,1,13854,20819
2504,63,11,4604334,2298,225,1,13854,20827
2502,63,9,8317529,2286,165,1,13854,2004117
2501,63,8,4542072,815,365,1,13854,1349354
2500,63,7,8330425,177,136,1,13854,20811
2498,63,5,5575422,820,147,1,13854,1313211
2497,63,4,7455864,2812,216,1,13854,20793
2496,63,3,7611144,1788,196,1,13854,1986135
4532,114,0,7883575,735,120,1,13958,18366
4005,101,0,6717958,3611,383,1,13997,23264
4292,108,0,5131464,1206,29,1,14133,1404640
4299,109,0,6707909,2212,2,1,14235,20080
3533,90,19,7265017,2160,120,1,14472,21841
3532,90,18,8729179,187,20,1,14472,21836
3531,90,17,4917773,2614,169,1,14472,21717
3530,90,16,5841125,1652,148,1,14472,21808
3528,90,14,6296467,2152,183,1,14472,21734
3526,90,12,5023759,3119,328,1,14472,1157510
3523,90,9,7642282,2851,97,1,14472,21738
3522,90,8,4715438,2930,67,1,14472,1083922
3521,90,7,4859190,1909,272,1,14472,21736
3520,90,6,7895772,3698,48,1,14472,21732
3519,90,5,5232577,3559,129,1,14472,1436100
3518,90,4,5701164,2493,264,1,14472,1400996
3517,90,3,6159783,2035,119,1,14472,21726
1259,30,41,6622065,1966,130,1,14530,1690444
1255,30,37,6008902,200,174,1,14530,21940
1254,30,36,4780197,2383,373,1,14530,1329553
1253,30,35,6742280,92,356,1,14530,21857
1252,30,34,6882921,21,90,1,14530,21905
1251,30,33,5259039,3457,378,1,14530,1223844
1249,30,31,4727863,1968,152,1,14530,21890
1248,30,30,8446446,1486,312,1,14530,21824
1242,30,24,6521028,100,21,1,14530,21877
1241,30,23,6716101,1983,48,1,14530,21853
1237,30,19,5662319,2723,44,1,14530,1299120
1236,30,18,7994303,3688,204,1,14530,2071172
1235,30,17,5042020,1686,280,1,14530,1178481
1229,30,11,6254567,1747,192,1,14530,1793924
1227,30,9,5900639,2845,254,1,14530,1205779
1226,30,8,8675482,681,49,1,14530,2214628
1220,30,2,8094796,2312,271,1,14530,1950861
1219,30,2,8094796,2312,271,1,14530,1950861
3770,95,35,5294479,2033,49,1,14568,1551549
3767,95,32,8034469,3699,191,1,14568,22042
3766,95,31,8050030,3058,9,1,14568,21914
3765,95,30,7056565,3973,23,1,14568,1591867
3764,95,29,8167173,2056,158,1,14568,22017
3763,95,28,7717409,3984,136,1,14568,21972
3759,95,24,7381305,3179,187,1,14568,21942
3758,95,23,6743249,150,159,1,14568,21907
3757,95,22,8826394,1562,93,1,14568,21937
3756,95,21,8542069,1497,221,1,14568,2121778
3754,95,19,4545331,1718,288,1,14568,21898
3752,95,17,6647120,1790,186,1,14568,21930
3749,95,14,7915522,630,291,1,14568,21941
3748,95,13,8817182,2049,336,1,14568,1874109
3746,95,11,6329137,1967,333,1,14568,21897
3743,95,8,8405099,602,351,1,14568,21896
3740,95,5,5036008,2274,398,1,14568,1340880
3022,76,70,6181413,1720,147,1,14592,22163
3021,76,69,5721359,2452,231,1,14592,22051
3018,76,66,5299732,2105,13,1,14592,1396828
3017,76,65,7040942,3774,337,1,14592,1939892
3015,76,63,6267614,3357,18,1,14592,22010
3013,76,61,4769437,1365,372,1,14592,21962
3011,76,59,4727977,35,166,1,14592,21973
3010,76,58,5477720,1296,318,1,14592,1312369
3008,76,56,8775587,596,266,1,14592,22002
3006,76,54,4965786,2522,384,1,14592,22014
3004,76,52,7734801,416,349,1,14592,1859840
3003,76,51,4709670,3694,358,1,14592,21926
3002,76,50,6512443,1524,95,1,14592,1645164
3001,76,49,5034910,1997,149,1,14592,22016
3000,76,48,8524679,626,102,1,14592,21989
2999,76,47,6841198,2137,149,1,14592,21994
2997,76,45,7870461,1604,140,1,14592,21913
2994,76,42,6539129,896,252,1,14592,21976
2993,76,41,6650316,3982,168,1,14592,21937
2991,76,39,4832802,694,99,1,14592,21984
2990,76,38,7224054,1899,278,1,14592,1475747
2986,76,34,4978658,338,47,1,14592,21905
2984,76,32,5976099,1035,195,1,14592,21922
2982,76,30,7946693,1384,71,1,14592,1961587
2980,76,28,6385362,3735,291,1,14592,1796005
2976,76,24,7560205,290,319,1,14592,21915
2974,76,22,5859840,2370,145,1,14592,1497838
2971,76,19,5790258,1876,43,1,14592,1336262
2970,76,18,8825418,3976,5,1,14592,21916
2968,76,16,4591908,732,99,1,14592,1067048
2967,76,15,5477797,1142,364,1,14592,21932
2964,76,12,8642905,2451,216,1,14592,21914
2963,76,11,6936893,3532,85,1,14592,21936
2962,76,10,5561085,3453,373,1,14592,1456270
2960,76,8,8615732,2489,334,1,14592,1956609
2958,76,6,7472577,1470,193,1,14592,21906
2957,76,5,4812188,1347,256,1,14592,1159618
2954,76,2,8201455,3395,166,1,14592,21900
2953,76,2,8201455,3395,166,1,14592,21900
1343,32,9,5986900,3390,134,1,14688,22201
1340,32,6,6487234,1452,149,1,14688,22128
1339,32,5,4722793,3081,240,1,14688,22103
1338,32,4,6121182,2013,355,1,14688,22070
1336,32,2,8520023,3937,397,1,14688,1983085
1335,32,2,8520023,3937,397,1,14688,1983085
3413,87,75,5308343,1894,215,1,14774,22353
3412,87,74,8100913,2145,210,1,14774,2244635
3411,87,73,6196487,3789,369,1,14774,1313480
3409,87,71,5850673,1731,212,1,14774,1564431
3408,87,70,4944977,1831,372,1,14774,1354221
3406,87,68,6372058,1246,349,1,14774,22270
3405,87,67,5565802,2435,102,1,14774,1206922
3402,87,64,5746863,3759,136,1,14774,1538022
3397,87,59,7707191,2842,93,1,14774,22252
3396,87,58,7446789,1249,227,1,14774,2053294
3395,87,57,6966350,143,200,1,14774,1881328
3394,87,56,6054594,3649,4,1,14774,1502177
3393,87,55,5173140,1505,311,1,14774,1101236
3392,87,54,5617206,3620,159,1,14774,22213
3388,87,50,8268699,2663,48,1,14774,22258
3386,87,48,6046325,1678,155,1,14774,1340882
3385,87,47,5527944,1232,227,1,14774,1285752
3381,87,43,7981749,2779,395,1,14774,22220
3380,87,42,6590370,2024,30,1,14774,1360546
3379,87,41,5947305,2747,84,1,14774,1233039
3374,87,36,8966472,2615,196,1,14774,2693042
3373,87,35,8770493,1849,322,1,14774,1939266
3371,87,33,4938598,158,124,1,14774,1401401
3369,87,31,7152498,1097,59,1,14774,1933642
3366,87,28,8315435,2363,136,1,14774,2403188
3364,87,26,7867844,2909,151,1,14774,22176
3361,87,23,6909442,3000,57,1,14774,22188
3359,87,21,8962662,2950,334,1,14774,22196
3358,87,20,7090383,717,272,1,14774,1567923
3357,87,19,6255896,2250,13,1,14774,22181
3351,87,13,7288269,2133,245,1,14774,1823913
3350,87,12,5117931,2939,291,1,14774,22188
3348,87,10,6844164,3738,263,1,14774,1948079
3347,87,9,4775609,3686,70,1,14774,1230995
3346,87,8,8145062,3743,109,1,14774,1992227
3345,87,7,5598709,471,229,1,14774,22178
3344,87,6,5560313,840,38,1,14774,22178
3342,87,4,6437221,2798,280,1,14774,1474375
3341,87,3,6660567,3902,128,1,14774,2002486
3831,96,60,7790241,2183,137,1,14868,2299170
3829,96,58,8629365,2888,152,1,14868,2569134
3828,96,57,8706642,3035,198,1,14868,22370
3825,96,54,5063300,1104,325,1,14868,1154548
3824,96,53,8402404,1124,108,1,14868,22405
3820,96,49,6147026,717,197,1,14868,22391
3819,96,48,5275402,1307,104,1,14868,22386
3818,96,47,7505422,1604,276,1,14868,1585324
3817,96,46,6168340,1203,137,1,14868,22384
3816,96,45,7774739,869,135,1,14868,22348
3815,96,44,7181260,307,242,1,14868,22350
3812,96,41,5844006,2198,217,1,14868,22351
3810,96,39,5111070,3794,183,1,14868,1164554
3809,96,38,5294208,3016,83,1,14868,1201290
3807,96,36,7598689,1238,251,1,14868,1966554
3805,96,34,6445483,1010,143,1,14868,22365
3803,96,32,6629702,1669,323,1,14868,1762367
3799,96,28,8521225,3653,260,1,14868,2266236
3798,96,27,5856638,1321,381,1,14868,22358
3795,96,24,8355730,1799,233,1,14868,22365
3794,96,23,8256919,3592,58,1,14868,1905193
3793,96,22,8535916,617,294,1,14868,1908203
3792,96,21,7589785,703,366,1,14868,22319
3787,96,16,4539520,842,279,1,14868,1112916
3786,96,15,6406060,3788,378,1,14868,1602401
3785,96,14,4600421,1643,22,1,14868,1330047
3782,96,11,7851168,3764,254,1,14868,22330
3781,96,10,4688039,642,322,1,14868,1203215
3775,96,4,7746174,3159,107,1,14868,2115697
3773,96,2,5391178,2419,310,1,14868,1599916
3772,96,2,5391178,2419,310,1,14868,1599916
1049,25,7,4687775,2799,342,1,14968,22559
1048,25,6,4551070,2163,336,1,14968,22512
1044,25,2,5079354,1034,136,1,14968,1194010
1043,25,2,5079354,1034,136,1,14968,1194010
3338,87,0,5108361,2928,373,1,15238,22630
511,10,29,4876804,3702,60,1,15378,23118
507,10,25,5417845,2007,190,1,15378,1307318
499,10,17,8172129,1085,316,1,15378,1702275
496,10,14,7327877,307,234,1,15378,1604882
490,10,8,8864175,2291,164,1,15378,1999614
488,10,6,8202372,371,280,1,15378,1708414
487,10,5,8567357,2116,107,1,15378,2204233
486,10,4,5362077,3285,119,1,15378,23089
484,10,2,5397889,1543,83,1,15378,23084
483,10,2,5397889,1543,83,1,15378,23084
2045,50,34,7777249,1529,197,1,15404,1899212
2044,50,33,4987627,326,347,1,15404,23256
2042,50,31,7971026,2611,36,1,15404,23213
2040,50,29,7425540,2097,145,1,15404,1989216
2039,50,28,5491308,2556,192,1,15404,23235
2037,50,26,7496948,653,29,1,15404,2098019
2036,50,25,6390728,503,343,1,15404,1791409
2035,50,24,7696474,2737,220,1,15404,23197
2027,50,16,5294881,2935,182,1,15404,23147
2024,50,13,8042741,1587,227,1,15404,1662130
2023,50,12,7552952,2318,107,1,15404,2030439
2021,50,10,4619814,291,163,1,15404,1361444
2019,50,8,7416335,356,21,1,15404,2192052
2015,50,4,6443736,2368,278,1,15404,1879507
2810,70,48,8982214,239,227,1,15470,2517602
2808,70,46,7769135,1754,375,1,15470,1862456
2806,70,44,7772702,967,391,1,15470,1717490
2805,70,43,6949202,622,332,1,15470,23348
2803,70,41,6561749,1129,21,1,15470,1522843
2802,70,40,7530382,319,81,1,15470,2109150
2797,70,35,6378647,1667,128,1,15470,23221
2793,70,31,8842379,218,97,1,15470,2193848
2790,70,28,4779275,42,227,1,15470,1302553
2788,70,26,5498834,3785,14,1,15470,1456565
2785,70,23,7038596,1298,89,1,15470,23238
2784,70,22,6331980,408,256,1,15470,23222
2781,70,19,7740119,3063,253,1,15470,23232
2780,70,18,6525796,3196,188,1,15470,1938350
2779,70,17,5328449,2712,224,1,15470,1319208
2776,70,14,6280298,1408,208,1,15470,1820863
2774,70,12,5685006,3939,130,1,15470,1658701
2773,70,11,7831256,3694,328,1,15470,23227
2772,70,10,8562270,3649,384,1,15470,1775059
2767,70,5,8849448,878,389,1,15470,2508116
2765,70,3,6637675,2600,49,1,15470,23221
4033,102,0,5396555,787,181,1,15660,22064
3336,86,62,5133545,796,304,1,15702,23724
3335,86,61,5457783,1955,222,1,15702,23620
3334,86,60,5147346,1584,127,1,15702,23689
3333,86,59,8306936,3469,270,1,15702,2379058
3329,86,55,7435367,337,39,1,15702,1740864
3327,86,53,8201876,3483,278,1,15702,2436077
3324,86,50,6256366,203,84,1,15702,23593
3323,86,49,4714263,2681,295,1,15702,23579
3321,86,47,8448823,3540,36,1,15702,2074669
3320,86,46,7259297,560,296,1,15702,1891334
3317,86,43,4632107,2996,232,1,15702,23612
3313,86,39,8911121,2826,279,1,15702,23616
3312,86,38,7388708,2509,387,1,15702,1629564
3311,86,37,5972618,1465,171,1,15702,23602
3309,86,35,5305063,3333,186,1,15702,1517565
3306,86,32,5365623,2102,241,1,15702,1336918
3304,86,30,7437607,2572,382,1,15702,23572
3301,86,27,7789896,2737,384,1,15702,23585
3299,86,25,6259490,490,350,1,15702,23576
3298,86,24,6618845,383,248,1,15702,1565729
3297,86,23,8257113,3858,283,1,15702,1925324
3296,86,22,5302838,3394,17,1,15702,1246443
3293,86,19,6737513,3446,361,1,15702,1639201
3289,86,15,8647616,1220,150,1,15702,23568
3287,86,13,6601427,3822,174,1,15702,1985930
3285,86,11,6801580,3939,1,1,15702,1943648
3284,86,10,6021945,3515,104,1,15702,1414711
3283,86,9,8143431,3858,327,1,15702,1844279
3282,86,8,5591366,1410,309,1,15702,23565
3280,86,6,8569697,3043,359,1,15702,23569
265,5,0,8462115,3378,144,1,15767,24851
3165,80,56,7173316,3837,85,1,15772,1977470
3163,80,54,5824573,2198,148,1,15772,23754
3162,80,53,7433442,3597,82,1,15772,23757
3161,80,52,6428652,294,218,1,15772,1852018
3156,80,47,8530081,223,373,1,15772,1853166
3155,80,46,4789611,762,273,1,15772,1321285
3153,80,44,6995571,2648,229,1,15772,23683
3152,80,43,6672004,2817,333,1,15772,1764570
3149,80,40,6932089,2574,282,1,15772,23702
3144,80,35,6518078,3590,145,1,15772,23693
3140,80,31,6612941,1539,349,1,15772,1580634
3139,80,30,5125164,506,104,1,15772,1518957
3137,80,28,6008124,2796,289,1,15772,1570617
3134,80,25,8803574,867,274,1,15772,2564082
3131,80,22,8051951,2013,46,1,15772,23677
3130,80,21,7069424,1063,136,1,15772,1632239
3129,80,20,8155296,2149,36,1,15772,2433224
3128,80,19,5782786,1787,339,1,15772,23708
3127,80,18,8261439,3242,34,1,15772,23721
3125,80,16,6759111,3426,21,1,15772,1399692
3123,80,14,5249553,2364,44,1,15772,23701
3122,80,13,8017480,3475,24,1,15772,1966311
3121,80,12,8384667,411,140,1,15772,2264810
3120,80,11,7119472,3896,296,1,15772,1587153
3119,80,10,7198186,2187,391,1,15772,23684
3117,80,8,8754896,1483,205,1,15772,2294074
3113,80,4,6535174,3311,142,1,15772,23672
1344,33,0,6832360,3774,126,1,15779,1575096
2219,54,63,5375902,3735,238,1,15816,23924
2218,54,62,6857416,893,58,1,15816,23850
2216,54,60,5041129,999,73,1,15816,1124479
2215,54,59,5941807,2162,35,1,15816,1711913
2212,54,56,8249748,711,102,1,15816,23805
2211,54,55,5287771,343,31,1,15816,1519040
2210,54,54,7357647,376,126,1,15816,2201044
2209,54,53,5920282,3054,111,1,15816,1501250
2206,54,50,6738331,3265,116,1,15816,1478477
2205,54,49,8322533,1620,387,1,15816,23854
2204,54,48,7562725,3798,172,1,15816,23817
2200,54,44,7098667,3843,398,1,15816,23818
2198,54,42,4792617,3569,119,1,15816,23749
2196,54,40,6774847,1584,100,1,15816,23747
2195,54,39,8851272,337,251,1,15816,23753
2194,54,38,7855342,3367,290,1,15816,2135468
2192,54,36,5655550,2604,81,1,15816,23758
2191,54,35,8508933,3578,121,1,15816,23784
2190,54,34,7829179,1148,373,1,15816,23773
2188,54,32,6985250,2813,7,1,15816,2066679
2187,54,31,7815416,1585,84,1,15816,23751
2186,54,30,5231835,1477,159,1,15816,1238435
2185,54,29,7219657,251,47,1,15816,23758
2184,54,28,7979088,50,126,1,15816,23797
2182,54,26,6262858,3246,304,1,15816,23751
2181,54,25,7338857,69,150,1,15816,23768
2180,54,24,4671138,1063,83,1,15816,23749
2174,54,18,6953156,820,215,1,15816,1881197
2173,54,17,6749247,1136,130,1,15816,1445212
2172,54,16,8522747,543,60,1,15816,2267499
2171,54,15,6251658,182,289,1,15816,1293386
2170,54,14,6335694,2305,189,1,15816,23746
2161,54,5,8879609,820,310,1,15816,1969868
2160,54,4,7688335,906,227,1,15816,2169161
2158,54,2,6836768,2939,66,1,15816,1788278
2157,54,2,6836768,2939,66,1,15816,1788278
3415,88,0,6392700,1739,188,1,15855,1846248
2493,63,0,6571763,694,88,1,16081,23015
390,7,11,4846713,3414,44,1,16266,24532
388,7,9,6437984,3310,267,1,16266,1427732
385,7,6,8553907,1979,362,1,16266,2169932
383,7,4,6299994,3586,382,1,16266,24414
381,7,2,8018695,825,261,1,16266,2011050
380,7,2,8018695,825,261,1,16266,2011050
2952,76,0,7475248,959,195,1,16401,23704
2645,65,42,5344997,1171,47,1,16452,1145288
2643,65,40,4974652,2645,189,1,16452,24714
2642,65,39,7471260,3533,271,1,16452,1761586
2641,65,38,5626990,2143,378,1,16452,24703
2640,65,37,5207125,934,272,1,16452,24806
2639,65,36,5923683,3435,342,1,16452,24792
2638,65,35,8355780,1190,352,1,16452,1987262
2636,65,33,4552829,1976,201,1,16452,24763
2635,65,32,6651162,2070,287,1,16452,1570384
2634,65,31,4580091,2756,28,1,16452,953383
2631,65,28,7444692,3373,397,1,16452,24726
2630,65,27,5124283,791,363,1,16452,1116900
2624,65,21,5846906,1921,180,1,16452,24757
2623,65,20,7134280,2314,375,1,16452,1548378
2618,65,15,6499356,1726,311,1,16452,1776549
2613,65,10,7423440,3656,190,1,16452,24697
2609,65,6,4679546,1064,329,1,16452,1154178
2608,65,5,6052827,3102,342,1,16452,24692
2607,65,4,8981429,180,287,1,16452,2232011
2605,65,2,7180216,2181,97,1,16452,24691
