Jobs/JobID_InDB,Jobs/JobID,Jobs/OwnerUserID,Jobs/NodeID_SubmittedOn,Jobs/TimeSubmission,Jobs/TimeDeadLinePrefered,Jobs/TimeDeadlineFinal,Jobs/ListOfTasks,Jobs/LastStatus,Jobs/LastStatusTime,Jobs/JobSizeWithoutAccountForParallelism,Jobs/CountOfEdges,Jobs/CountOfTasks,Jobs/SumOfEdgeWeight,Jobs/MaxEdgeWeight,Jobs/MinEdgeWeight,Jobs/MaxTaskSize,Jobs/MinTaskSize,Jobs/MaxParallelExecutableTasks,Jobs/JobInitSourceTypeID,Jobs/TasksWhichCanRunInParallel,Jobs/MinStorageNeeded,Jobs/TotalStorageNeeded,Jobs/MaxRamNeededForParallelExec,Jobs/MinRamNeeded,Jobs/TotalRamNeeded,Jobs/TaskIDsOfHighestsCPULoadPartOfTheDag,Jobs/MaxRamNeededForParallelExecutionOfHighestCpuLoadPartOfTheDag,Jobs/MinimumPassThrough_MI_withHighestParallelism,Jobs/MinTimeForExecuteDagWithMaxParallelismOnCloud,Jobs/MinTimeForExecuteDagWithMaxParallelismOnFog,Jobs/MinTimeForExecuteDagWithMaxParallelismOnIoT,Jobs/MaxTimeForExecuteDagSerialOnCloud,Jobs/MinTimeForExecuteDagSerialOnFog,Jobs/MinTimeForExecuteDagSerialOnIoT,Jobs/EFT_DAG
46440,1829,J628,N_1_of_FP_0_of_Jackolicom45,6500,6859,6859,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",InitializedAndWaiting,6500,332437851,73,50,3026,80,6,8952854,4642877,6,2,"[[0],[1,2,3,18,27],[4,11,14,24,25,35],[5,7,9,21,33],[6,23],[8,34],[10],[12],[13],[15,17,32],[16,30,47],[19,22],[20,37],[26,38,45],[28],[29],[31,36],[39,42],[40],[41],[43],[44],[46],[48],[49]]",3,10214,0,130,97528,"[4,11,14,24,25,35]",12821,185026811,78.5343,352.7229,3737.9154,141.1027,633.7376,6715.9162,6709
46441,1830,I678,N_1_of_Clst_1_of_DC_0_of_CP_Lomocom68,7103,7483,7483,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73",InitializedAndWaiting,7103,511538629,113,74,4676,79,4,8933462,4548815,8,3,"[[0],[1,13,27,30],[2,3,4,32],[5,7,10,11,17,41,48,55],[6,16],[8,19,25,36,42],[9,12],[14,15,20,28,35,43,46],[18,21,22,26,37],[23,33,39],[24,29,47,58],[31,34,57],[38,40,60,68],[44,61],[45,50],[49],[51],[52],[53],[54],[56],[59],[62],[63,69],[64],[65],[66,67],[70],[71],[72],[73]]",13,14688,0,35,163957,"[5,7,10,11,17,41,48,55]",17235,234284515,99.4416,446.6246,4733.0205,217.1217,975.1636,10334.1137,7333
46442,1831,K381,N_0_of_Clst_1_of_DC_0_of_CP_Lomocom68,8510,8898,8898,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52",InitializedAndWaiting,8510,356515040,79,53,3096,79,4,8685064,4523531,7,3,"[[0],[1,2,5],[3,8,15,23,31],[4,6,11,22,26,40],[7,9,10,12,36],[13,14,17,18,19,21,30],[16,34],[20,27],[24,28,33,39],[25],[29,42,44,46],[32],[35,37,47],[38],[41],[43],[45],[48],[49],[50],[51],[52]]",4,10628,0,21,105741,"[13,14,17,18,19,21,30]",17418,159082924,67.5225,303.2652,3213.7964,151.3222,679.6368,7202.324,8748
46443,1832,N146,N_3_of_Clst_0_of_DC_0_of_CP_Lomocom68,2976,3221,3221,"0,1,2,3,4,5",InitializedAndWaiting,2976,39580705,8,6,378,73,16,8613487,4834222,2,3,"[[0],[1],[2,3],[4],[5]]",13,842,0,1032,15535,"[2,3]",4026,32189965,13.663,61.3648,650.3023,16.8,75.4541,799.6102,3071
46444,1833,W544,N_2_of_Clst_0_of_DC_0_of_CP_Lomocom68,5459,5777,5777,"0,1,2,3,4,5,6,7,8,9,10,11,12,13",InitializedAndWaiting,5459,95224006,17,14,735,79,5,8883533,5138800,2,3,"[[0],[1,3],[2],[4,7],[5],[6],[8],[9,11],[10],[12],[13]]",46,3414,0,497,24586,"[1,3]",3405,77411351,32.8571,147.5719,1563.8657,40.4177,181.5288,1923.7173,5627
46445,1834,X821,N_0_of_Clst_0_of_DC_0_of_CP_Lomocom68,2186,2535,2535,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",InitializedAndWaiting,2186,213141729,47,33,1863,80,5,8545806,4614303,5,3,"[[0],[1,2],[3,4,5,6,7],[8,10,11,23],[9,15],[12,24,29],[13],[14,22],[16],[17],[18],[19],[20],[21],[25],[26],[27],[28],[30],[31],[32]]",15,5262,0,72,59149,"[3,4,5,6,7]",7330,142643836,60.5449,271.9268,2881.6937,90.4676,406.3194,4305.8935,2385
46446,1835,S416,N_2_of_Clst_0_of_DC_0_of_CP_Lomocom68,4087,4513,4513,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75",InitializedAndWaiting,4087,521851571,109,76,4313,79,3,8999165,4505088,12,3,"[[0],[1,5,11],[2,3,4,7,9,14,22,24,25,29,34,49],[6,12,15,21,23,27,30,38,41],[8,18,20,67],[10,19,37,39,70],[13,26,64,66],[16,42,44,45,48],[17,28,32,36,43,60],[31,33,46,51,56,57],[35,40,52],[47,55,63],[50,59],[53],[54],[58,65],[61],[62],[68],[69],[71],[72],[73],[74],[75]]",3,15407,0,216,153726,"[2,3,4,7,9,14,22,24,25,29,34,49]",18804,192770443,81.8211,367.4849,3894.3524,221.499,994.8235,10542.456,4363
46447,1836,U478,N_1_of_Clst_0_of_DC_0_of_CP_Lomocom68,735,1114,1114,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65",InitializedAndWaiting,735,459935694,101,66,4561,80,3,8914026,4598308,11,3,"[[0],[1,2,4],[3,5,6,7,8,11,13,16,28,31,32],[9,23,25,36,53],[10,14,18,20,26,27,33,37,45],[12,19],[15,41],[17],[21,34,35,55],[22],[24,29],[30,46],[38,40,57],[39,61],[42],[43,50,59],[44],[47,52],[48],[49],[51],[54],[56],[58],[60],[62],[63],[64],[65]]",10,11431,0,96,139477,"[3,5,6,7,8,11,13,16,28,31,32]",24464,212335270,90.1253,404.782,4289.6014,195.2189,876.7911,9291.6302,964
46448,1837,K641,N_1_of_FP_0_of_Jackolicom45,3055,3406,3406,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",InitializedAndWaiting,3055,149077784,31,22,1244,80,8,8939816,4589949,4,2,"[[0],[1,2,3,6],[4,5],[7],[8],[9],[10],[11],[12],[13],[14],[15],[16],[17],[18],[19],[20],[21]]",13,4254,0,99,48500,"[1,2,3,6]",5458,123228650,52.3042,234.915,2489.4677,63.2758,284.1921,3011.6724,3256
46449,1838,U682,N_0_of_FP_0_of_Jackolicom45,3828,4101,4101,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",InitializedAndWaiting,3828,141209273,29,21,1027,79,5,8942490,4764963,3,2,"[[0],[1,5,6],[2,3,7],[4,8,15],[9],[10,12,14],[11,16,17],[13],[18],[19],[20]]",27,4133,0,298,40530,"[4,8,15]",7255,80150933,34.0199,152.7945,1619.2108,59.936,269.1921,2852.7126,3951
46450,1839,W528,N_2_of_Clst_0_of_DC_0_of_CP_Lomocom68,2897,3188,3188,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17",InitializedAndWaiting,2897,116557696,25,18,1054,76,6,8986670,4757864,2,3,"[[0],[1,2],[3],[4,6],[5],[7,13],[8],[9],[10],[11],[12],[14],[15],[16],[17]]",8,4507,0,42,33369,"[7,13]",3995,100306359,42.5749,191.2174,2026.3911,49.4727,222.1979,2354.7009,3038
46451,1840,S620,JX510,4783,5113,5113,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",InitializedAndWaiting,4783,405090941,97,62,3886,79,3,8805692,4510373,13,1,"[[0],[1],[2,3,8,9],[4,5,6,11,12,14,16,19,34,47],[7,10,13,18,20,22,24,25,28,31,33,41,59],[15,23,27,40,48,49],[17,43],[21,29,38],[26,51],[30,32,35],[36],[37],[39,53,60],[42],[44],[45,55],[46,56],[50],[52,57],[54],[58],[61]]",11,11480,0,132,119071,"[7,10,13,18,20,22,24,25,28,31,33,41,59]",27201,149154243,63.3083,284.3378,3013.217,171.9401,772.2387,8183.6554,4963
46452,1841,U669,N_2_of_Clst_0_of_DC_0_of_CP_Lomocom68,558,942,942,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45",InitializedAndWaiting,558,307991294,69,46,3298,80,4,8992690,4501380,3,3,"[[0],[1,6],[2,3,12],[4,8,26],[5,29,40],[7,19,25],[9,22],[10],[11,35],[13,23],[14,17,21],[15,38],[16,18,37],[20],[24],[27,33],[28],[30,43],[31,42],[32],[34],[36],[39],[41],[44],[45]]",4,9902,0,69,80908,"[5,29,40]",3413,183501368,77.8868,349.8149,3707.0983,130.7264,587.1343,6222.0463,792
46453,1842,I303,N_3_of_Clst_0_of_DC_0_of_CP_Lomocom68,5745,6131,6131,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34",InitializedAndWaiting,5745,237293843,49,35,2298,80,4,8933771,4574115,6,3,"[[0],[1,2,3,5],[4],[6],[7,8,10,11,12,32],[9,17],[13,20],[14],[15],[16,19],[18],[21,27,28],[22],[23],[24,25,26],[29],[30],[31],[33],[34]]",9,6593,0,318,70966,"[7,8,10,11,12,32]",12476,141598660,60.1013,269.9344,2860.579,100.7189,452.3614,4793.815,5981
46454,1843,L180,N_2_of_Clst_0_of_DC_0_of_CP_Lomocom68,8370,8626,8626,"0,1,2,3,4,5,6,7,8,9,10,11",InitializedAndWaiting,8370,77841519,16,12,528,64,10,7955142,4695651,3,3,"[[0],[1,2,3],[4,6,7],[5,8],[9],[10],[11]]",37,2410,0,30,25442,"[4,6,7]",7550,46153686,19.5898,87.9843,932.3977,33.0397,148.3919,1572.5559,8476
46455,1844,B526,N_0_of_Clst_1_of_DC_0_of_CP_Lomocom68,505,782,782,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",InitializedAndWaiting,505,109845440,25,17,1006,72,5,8200013,4637230,4,3,"[[0],[1,3],[2,6,7,8],[4,12],[5,10],[9],[11],[13],[14],[15],[16]]",85,4009,0,114,29807,"[2,6,7,8]",7900,69872167,29.6571,133.1997,1411.5589,46.6237,209.4021,2219.0998,632
46456,1845,V646,N_2_of_Clst_0_of_DC_0_of_CP_Lomocom68,9148,9459,9459,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",InitializedAndWaiting,9148,144490519,26,20,1114,79,6,8885984,4785213,3,3,"[[0],[1,8],[2,5],[3,12],[4,10,14],[6],[7,16],[9],[11,17],[13],[15],[18],[19]]",24,3930,0,129,36677,"[4,10,14]",2603,95973886,40.7359,182.9583,1938.8664,61.3287,275.4472,2919.0004,9309
46457,1846,R108,N_1_of_Clst_1_of_DC_0_of_CP_Lomocom68,8773,9079,9079,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54",InitializedAndWaiting,8773,369784930,81,55,3538,79,4,8875170,4629399,8,3,"[[0],[1,4,8],[2,3,7,21,22],[5,41,48],[6,19],[9,39],[10,11,12,17,20,25,26,29],[13,14,16,23,34],[15,35,37],[18,28,36],[24,27],[30,43,45],[31,38],[32,40],[33],[42],[44],[46],[47,50],[49],[51],[52],[53],[54]]",2,11291,0,222,125921,"[10,11,12,17,20,25,26,29]",18238,172470499,73.2048,328.7864,3484.2525,156.9546,704.9337,7470.4026,8929
46458,1847,K441,TM197,5195,5529,5529,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",InitializedAndWaiting,5195,227425104,47,33,1967,80,4,8995703,4546032,4,1,"[[0],[1,3,4,5],[2,11],[6,21],[7],[8,10,20],[9,14],[12,24],[13],[15,22],[16],[17],[18],[19],[23],[25],[26],[27],[28],[29],[30],[31],[32]]",35,7369,0,41,52379,"[1,3,4,5]",10845,162792467,69.097,310.3368,3288.7367,96.5302,433.5482,4594.4465,5379
46459,1848,J125,TM197,176,515,515,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34",InitializedAndWaiting,176,232448615,52,35,1895,78,4,8977798,4620035,5,1,"[[0],[1,2,29],[3,14],[4,5,6,7],[8],[9,10,12,24,27],[11,32],[13,16,23],[15,19],[17,18],[20],[21],[22,30],[25],[26],[28],[31],[33],[34]]",34,7936,0,48,75079,"[9,10,12,24,27]",12427,131838910,55.9588,251.329,2663.4123,98.6624,443.1247,4695.9316,365
46460,1849,T466,N_3_of_Clst_1_of_DC_0_of_CP_Lomocom68,5414,5872,5872,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79",InitializedAndWaiting,5414,545284978,115,80,4968,80,3,8993968,4660870,9,3,"[[0],[1,3,8,24,42],[2,4,7,12,30,35,38],[5,6,9,18,22,27,34,36,41],[10,26,28,62],[11,15,20,57],[13,14,49,55],[16],[17,31,33,45,47,51],[19,71],[21,64],[23,43,44,53],[25,29,37],[32,58],[39,73],[40,46,48,50,67],[52,60],[54],[56,68,72],[59],[61],[63],[65],[66],[69],[70],[74],[75],[76],[77],[78],[79]]",8,17246,0,40,158769,"[5,6,9,18,22,27,34,36,41]",15007,240632320,102.136,458.7256,4861.259,231.4452,1039.4954,11015.8581,5722
46461,1850,D664,N_1_of_Clst_1_of_DC_0_of_CP_Lomocom68,854,1306,1306,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59",InitializedAndWaiting,854,389213229,86,60,3404,78,3,8990358,4529918,8,3,"[[0],[1,10],[2,3,4,11,16,20],[5,6,12,14,22,27],[7,9,21,23,24,25,35,43],[8,28,37,45,55],[13],[15,17,32,41,48],[18,51],[19,31,40],[26,42],[29,33],[30],[34],[36,46],[38,50],[39,44],[47,58],[49],[52],[53],[54],[56],[57],[59]]",29,12864,0,222,115375,"[7,9,21,23,24,25,35,43]",14271,181079433,76.8588,345.1979,3658.1704,165.2009,741.9705,7862.8935,1156
46462,1851,H755,N_3_of_Clst_1_of_DC_0_of_CP_Lomocom68,5198,5551,5551,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44",InitializedAndWaiting,5198,308275389,65,45,2629,79,5,8984416,4951644,4,3,"[[0],[1,4,30],[2,3],[5,7,10,15],[6,22,28],[8,11,24,27],[9],[12],[13],[14,19,31],[16,34],[17,32,33,37],[18,20,29],[21],[23,35],[25,42],[26],[36],[38],[39,40],[41],[43],[44]]",7,9293,0,260,85759,"[17,32,33,37]",5420,168899540,71.6891,321.979,3412.1119,130.8469,587.6759,6227.7856,5401
46463,1852,Q724,N_2_of_Clst_1_of_DC_0_of_CP_Lomocom68,7800,8112,8112,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60",InitializedAndWaiting,7800,396027353,89,61,3343,79,4,8838736,4559405,9,3,"[[0],[1,2,3,15],[4,6,8,9,33],[5,18],[7,10,12,14,20,21,23,24,30],[11,16,43],[13,28,37,52],[17,19,34,35,54],[22,25,36,47],[26,29],[27],[31],[32],[38],[39,50],[40,42],[41],[44],[45,56],[46],[48],[49,55],[51],[53],[57],[58],[59],[60]]",20,12340,0,27,128792,"[7,10,12,14,20,21,23,24,30]",22814,197962962,84.025,377.3836,3999.2518,168.0931,754.9605,8000.5526,7962
46464,1853,H271,N_1_of_Clst_1_of_DC_0_of_CP_Lomocom68,1282,1723,1723,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74",InitializedAndWaiting,1282,518902992,110,75,4601,77,3,8897154,4521159,9,3,"[[0],[1,10],[2,3,4,12],[5,6,7,9,15,20,22,24],[8,14,18,26,28,31,37,52,62],[11,23,29,32],[13,16,38,40,41,42],[17,33,45,55],[19,25,27,34,39],[21,43],[30,36,48,53],[35,60],[44,50,51,54,56],[46],[47,57,61],[49],[58,59],[63,68],[64],[65],[66],[67],[69],[70],[71],[72],[73],[74]]",1,15290,0,102,164385,"[8,14,18,26,28,31,37,52,62]",14467,211289563,89.6815,402.7885,4268.476,220.2474,989.2025,10482.8887,1573
46465,1854,Q618,N_2_of_Clst_1_of_DC_0_of_CP_Lomocom68,7202,7585,7585,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64",InitializedAndWaiting,7202,418466801,98,65,3889,79,3,8987193,4521308,9,3,"[[0],[1,2,3,20],[4,6,7,8,9,13,29],[5,12,16,23,24,27,32,36,47],[10,14,18,22,26,34],[11],[15,30,46],[17,19,38],[21,35,37,40],[25,41,53],[28,39,45,57],[31,44,48],[33],[42],[43,55],[49],[50],[51,62],[52],[54,58],[56],[59],[60],[61],[63],[64]]",9,13787,0,73,117963,"[5,12,16,23,24,27,32,36,47]",20946,179537491,76.2044,342.2585,3627.02,177.6175,797.7376,8453.8748,7435
46466,1855,Q594,N_2_of_Clst_1_of_DC_0_of_CP_Lomocom68,1843,2101,2101,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",InitializedAndWaiting,1843,96538243,20,15,743,78,9,8980679,4670003,4,3,"[[0],[1,2,3,4],[5],[6,8],[7],[9],[10],[11],[12],[13],[14]]",19,4140,0,257,37289,"[1,2,3,4]",12754,73061864,31.011,139.2803,1475.9973,40.9755,184.0342,1950.2675,1951
46467,1856,Y499,N_1_of_FP_0_of_Jackolicom45,4729,5113,5113,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38",InitializedAndWaiting,4729,250072373,57,39,2447,79,6,8676441,4513741,5,2,"[[0],[1,4],[2,3,7,13,25],[5,9,10,15,22],[6],[8,14,30],[11,20],[12,26],[16,17],[18],[19,21,33],[23],[24,28],[27,29],[31],[32],[34],[35],[36],[37],[38]]",3,7954,0,27,73290,"[2,3,7,13,25]",9816,142227610,60.3683,271.1334,2873.2851,106.1428,476.7215,5051.9671,4963
46468,1857,J627,N_0_of_Clst_1_of_DC_0_of_CP_Lomocom68,9755,10134,10134,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76",InitializedAndWaiting,9755,488440513,116,77,4608,79,3,8962434,4546427,7,3,"[[0],[1,3,4,25,27],[2,5,6,8,11],[7,42,44,53,55],[9,10,21,36,43],[12,22,24,26,30],[13,19,31,61],[14,18,37,38,39,46,60],[15,50],[16,20,29,48],[17,40,51,56,72],[23,35,41,58],[28,45,47,64,68],[32,33],[34],[49,71],[52],[54],[57,66,69],[59],[62],[63],[65],[67],[70],[73],[74],[75],[76]]",19,17411,0,27,157105,"[14,18,37,38,39,46,60]",14590,204733145,86.8986,390.2898,4136.0231,207.3177,931.1308,9867.4851,9984
46469,1858,S783,N_0_of_FP_0_of_Jackolicom45,6539,6885,6885,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69",InitializedAndWaiting,6539,476590671,106,70,4457,79,3,8993463,4636576,7,2,"[[0],[1,2,9,13],[3,4,12,18,22,24,26],[5,6,7],[8,16,21,25,39],[10,46],[11,14,15,34,44],[17,20,51,55],[19,41,42,50,54],[23,30,31,36,37,45,53],[27,33,49],[28,29,48],[32],[35,52,60,62],[38],[40,47,61],[43],[56,67],[57,66],[58],[59,64],[63],[65],[68],[69]]",5,12862,0,190,128803,"[23,30,31,36,37,45,53]",9924,190246643,80.7498,362.6737,3843.3665,202.2881,908.5411,9628.0944,6735
46470,1859,P318,N_2_of_Clst_1_of_DC_0_of_CP_Lomocom68,174,616,616,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54",InitializedAndWaiting,174,364002233,76,55,2918,77,4,8915070,4580620,9,3,"[[0],[1],[2,6,7,28],[3,5,18],[4,24,25,41],[8,9,11,12,13,17,19,23,40],[10,20,26],[14],[15,49],[16,37,39],[21,31,33,46],[22],[27,36],[29],[30,32,34],[35,42],[38],[43],[44],[45],[47,51],[48],[50],[52],[53],[54]]",2,10905,0,56,103521,"[8,9,11,12,13,17,19,23,40]",16243,183795495,78.0117,350.3756,3713.0403,154.5001,693.9099,7353.5805,466
46471,1860,F853,TM197,8023,8352,8352,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22",InitializedAndWaiting,8023,170676126,34,23,1403,80,4,8976524,5120682,3,1,"[[0],[1,3],[2,5],[4,9],[6,17],[7,8,15],[10,14],[11],[12,13],[16],[18],[19],[20],[21],[22]]",21,4091,0,461,49438,"[7,8,15]",6839,113073818,47.994,215.5565,2284.3196,72.4432,325.3657,3448.0025,8202
46472,1861,F100,N_1_of_FP_0_of_Jackolicom45,8296,8647,8647,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41",InitializedAndWaiting,8296,293596301,64,42,2649,79,4,8888703,4680806,9,2,"[[0],[1,2,14,19],[3,7,8,9,10,12,24],[4,5,6,13,15,18,21,23,27],[11,16,26],[17],[20],[22],[25],[28,29,31,35],[30],[32],[33],[34],[36],[37],[38],[39],[40],[41]]",13,7403,0,119,76638,"[4,5,6,13,15,18,21,23,27]",14973,141151733,59.9116,269.0824,2851.5502,124.6164,559.6927,5931.2384,8497
46473,1862,B674,TM197,8515,8873,8873,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44",InitializedAndWaiting,8515,306793089,64,45,2665,79,5,8959145,4501880,7,1,"[[0],[1],[2,4,8,14],[3,5,7,9,11,13,21],[6,10,12,19,23,31,41],[15,30,42],[16,29],[17],[18],[20],[22,24,33],[25,26],[27],[28,37],[32],[34],[35],[36],[38],[39],[40],[43],[44]]",4,8458,0,93,97309,"[3,5,7,9,11,13,21]",13696,171196159,72.6639,326.3571,3458.5083,130.2178,584.8502,6197.8402,8723
46474,1863,V447,N_3_of_Clst_0_of_DC_0_of_CP_Lomocom68,6680,6988,6988,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24",InitializedAndWaiting,6680,158596014,36,25,1441,77,4,8620353,4891437,3,3,"[[0],[1],[2,3,11],[4,7],[5,6],[8],[9],[10,12,22],[13,19],[14,15],[16],[17,20],[18],[21],[23],[24]]",2,4848,0,191,45798,"[10,12,22]",3594,105651163,44.8434,201.4064,2134.3669,67.3158,302.337,3203.9599,6838
46475,1864,I375,TM197,9510,9830,9830,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31",InitializedAndWaiting,9510,207464453,45,32,1787,79,4,8969236,4689104,8,1,"[[0],[1,10],[2,3,5,9,11,12,13,17],[4],[6,7,8,25],[14,16],[15],[18,19],[20,21],[22],[23,26,28],[24],[27],[29],[30],[31]]",9,6256,0,47,66714,"[2,3,5,9,11,12,13,17]",15501,110102353,46.7327,209.8919,2224.29,88.0579,395.4966,4191.2011,9680
46476,1865,L451,N_2_of_Clst_1_of_DC_0_of_CP_Lomocom68,9221,9639,9639,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76",InitializedAndWaiting,9221,499445060,115,77,4908,80,4,8997704,4513422,12,3,"[[0],[1,2,4,5,6],[3,7,9,17,21,22,23,32,36,47],[8,11,13,14,15,27,35,43,50,51,54,57],[10,19,20,28,30,33,56,58,74],[12,40,44],[16,26,41,53,72],[18,64,71],[24],[25,37],[29,31,34,63],[38],[39,55,68],[42,60],[45],[46],[48,49],[52],[59],[61],[62],[65],[66],[67],[69],[70],[73],[75],[76]]",3,15061,0,27,160551,"[8,11,13,14,15,27,35,43,50,51,54,57]",24916,204787798,86.9218,390.394,4137.1272,211.9886,952.1092,10089.7992,9489
